customer_id,segment,recency_days,frequency,monetary,cltv,R_score,F_score,M_score,RFM_score,churn_risk,channel,country,crm_action
1869,At-Risk,385,2,210,147.17,4,4,2,442,0,Search,USA,Win-back campaign within 7 days
1870,Hibernating,1027,1,54,37.84,2,2,1,221,1,Other,China,Reactivation email series
1871,At-Risk,31,2,3840,2700.29,5,4,5,545,0,Social,Australia,Win-back campaign within 7 days
1872,At-Risk,503,2,1650,1160.28,4,4,4,444,0,Social,Japan,Win-back campaign within 7 days
1873,Champions,625,2,6540,4598.93,3,4,5,345,0,Social,India,Referral program + premium card upsell
1874,Hibernating,1023,1,105,73.84,2,2,2,222,1,Search,UK,Reactivation email series
1875,At-Risk,730,2,165,116.23,3,4,2,342,0,Offline,Japan,Win-back campaign within 7 days
1876,Hibernating,1022,1,240,169.34,2,2,3,223,1,Social,UK,Reactivation email series
1877,At-Risk,19,2,380,268.13,5,4,3,543,0,Social,Canada,Win-back campaign within 7 days
1878,Promising,75,3,680,480.36,5,5,4,554,0,Social,China,Cross-sell — travel rewards / premium product
1879,Hibernating,1018,1,540,382.32,2,2,4,224,1,Social,Spain,Reactivation email series
1880,Hibernating,1018,1,600,424.8,2,2,4,224,1,Social,Canada,Reactivation email series
1881,Hibernating,1015,1,32,22.73,2,2,1,221,1,Social,UK,Reactivation email series
1882,Hibernating,1015,1,300,213.12,2,2,3,223,1,Offline,Spain,Reactivation email series
1883,Hibernating,1013,1,150,106.56,2,2,2,222,1,Social,India,Reactivation email series
1884,At-Risk,490,2,645,458.21,4,4,4,444,0,Search,Canada,Win-back campaign within 7 days
1885,At-Risk,77,2,41,29.13,5,4,1,541,0,Other,Italy,Win-back campaign within 7 days
1886,At-Risk,600,2,1218,866.73,3,4,4,344,0,Social,Australia,Win-back campaign within 7 days
1887,At-Risk,350,2,1750,1249.5,4,4,4,444,0,Social,China,Win-back campaign within 7 days
1888,At-Risk,539,2,225,160.92,3,4,2,342,0,Social,Japan,Win-back campaign within 7 days
1889,Hibernating,1004,1,105,75.35,2,2,2,222,1,Search,Canada,Reactivation email series
1890,At-Risk,599,2,1175,844.59,3,4,4,344,0,Search,Italy,Win-back campaign within 7 days
1891,At-Risk,586,2,1635,1179.16,3,4,4,344,0,Other,Spain,Win-back campaign within 7 days
1892,Champions,999,1,9000,6480.0,2,2,5,225,1,Social,Italy,Referral program + premium card upsell
1893,Champions,563,2,7675,5535.21,3,4,5,345,0,Offline,USA,Referral program + premium card upsell
1894,At-Risk,212,2,2032,1465.48,5,4,5,545,0,Search,China,Win-back campaign within 7 days
1895,Champions,51,4,7905,5701.09,5,5,5,555,0,Social,Japan,Referral program + premium card upsell
1896,Hibernating,997,1,90,65.02,2,2,1,221,1,Social,Canada,Reactivation email series
1897,Champions,84,2,7260,5253.34,5,4,5,545,0,Search,China,Referral program + premium card upsell
1898,Hibernating,994,1,100,72.48,2,2,2,222,1,Offline,Australia,Reactivation email series
1899,Hibernating,992,1,1200,869.76,2,2,4,224,1,Offline,Australia,Reactivation email series
1900,Promising,567,3,530,384.58,3,5,4,354,0,Social,USA,Cross-sell — travel rewards / premium product
1901,Hibernating,991,1,70,50.9,2,2,1,221,1,Offline,Canada,Reactivation email series
1902,At-Risk,165,2,350,254.94,5,4,3,543,0,Social,Italy,Win-back campaign within 7 days
1903,Hibernating,988,1,72,52.53,2,2,1,221,1,Other,Australia,Reactivation email series
1904,Hibernating,988,1,70,51.07,2,2,1,221,1,Social,Spain,Reactivation email series
1905,Promising,548,4,3188,2324.05,3,5,5,355,0,Social,UK,Cross-sell — travel rewards / premium product
1906,Champions,12,2,6270,4574.59,5,4,5,545,0,Search,UK,Referral program + premium card upsell
1907,Promising,160,3,258,188.24,5,5,3,553,0,Social,UK,Cross-sell — travel rewards / premium product
1908,Hibernating,987,1,32,23.35,2,2,1,221,1,Social,China,Reactivation email series
1909,At-Risk,432,2,3036,2218.71,4,4,5,445,0,Other,Canada,Win-back campaign within 7 days
1910,Hibernating,985,1,32,23.42,2,2,1,221,1,Other,Canada,Reactivation email series
1911,At-Risk,366,2,310,226.92,4,4,3,443,0,Social,USA,Win-back campaign within 7 days
1912,At-Risk,397,2,1220,893.04,4,4,4,444,0,Search,Italy,Win-back campaign within 7 days
1913,Hibernating,983,1,210,153.72,2,2,2,222,1,Search,India,Reactivation email series
1914,Hibernating,983,1,1200,878.4,2,2,4,224,1,Other,China,Reactivation email series
1915,Hibernating,982,1,2000,1464.0,2,2,4,224,1,Social,USA,Reactivation email series
1916,Champions,981,1,6000,4406.4,2,2,5,225,1,Offline,Canada,Referral program + premium card upsell
1917,Promising,453,3,2440,1795.83,4,5,5,455,0,Other,USA,Cross-sell — travel rewards / premium product
1918,At-Risk,616,2,300,220.68,3,4,3,343,0,Social,India,Win-back campaign within 7 days
1919,At-Risk,708,2,130,95.78,3,4,2,342,0,Search,USA,Win-back campaign within 7 days
1920,Hibernating,977,1,2400,1768.32,2,2,5,225,1,Offline,Japan,Reactivation email series
1921,Hibernating,976,1,90,66.31,2,2,1,221,1,Other,USA,Reactivation email series
1922,Promising,214,4,710,524.41,5,5,4,554,0,Social,Japan,Cross-sell — travel rewards / premium product
1923,Hibernating,975,1,150,110.88,2,2,2,222,1,Other,Canada,Reactivation email series
1924,Hibernating,974,1,2400,1774.08,2,2,5,225,1,Offline,Canada,Reactivation email series
1925,At-Risk,612,2,3210,2372.83,3,4,5,345,0,Social,Spain,Win-back campaign within 7 days
1926,Champions,604,2,4770,3531.71,3,4,5,345,0,Other,Spain,Referral program + premium card upsell
1927,Hibernating,972,1,50,37.08,2,2,1,221,1,Offline,Spain,Reactivation email series
1928,Promising,125,3,2810,2083.9,5,5,5,555,0,Offline,Japan,Cross-sell — travel rewards / premium product
1929,At-Risk,635,2,123,91.51,3,4,2,342,0,Other,Japan,Win-back campaign within 7 days
1930,Hibernating,968,1,40,29.76,2,2,1,221,1,Other,Spain,Reactivation email series
1931,Hibernating,968,1,18,13.39,2,2,1,221,1,Offline,China,Reactivation email series
1932,Hibernating,967,1,3000,2232.0,2,3,5,235,1,Social,USA,Reactivation email series
1933,Promising,18,3,384,286.0,5,5,3,553,0,Search,Australia,Cross-sell — travel rewards / premium product
1934,At-Risk,452,2,480,358.27,4,4,4,444,0,Social,India,Win-back campaign within 7 days
1935,Promising,178,3,2735,2045.79,5,5,5,555,0,Other,Italy,Cross-sell — travel rewards / premium product
1936,Hibernating,963,1,175,131.04,3,3,2,332,0,Social,UK,Reactivation email series
1937,Hibernating,963,1,175,131.04,3,3,2,332,0,Search,India,Reactivation email series
1938,Hibernating,962,1,300,224.64,3,3,3,333,0,Other,China,Reactivation email series
1939,At-Risk,464,2,525,393.12,4,4,4,444,0,Search,USA,Win-back campaign within 7 days
1940,Hibernating,962,1,1200,898.56,3,3,4,334,0,Social,India,Reactivation email series
1941,Hibernating,961,1,210,157.25,3,3,2,332,0,Social,Australia,Reactivation email series
1942,At-Risk,474,2,195,146.02,4,4,2,442,0,Search,China,Win-back campaign within 7 days
1943,Promising,223,3,340,255.13,5,5,3,553,0,Social,Spain,Cross-sell — travel rewards / premium product
1944,Champions,217,3,5025,3770.76,5,5,5,555,0,Other,Japan,Referral program + premium card upsell
1945,Hibernating,959,1,120,90.14,3,3,2,332,0,Other,India,Reactivation email series
1946,Champions,958,1,4800,3605.76,3,3,5,335,0,Social,USA,Referral program + premium card upsell
1947,Promising,201,3,2670,2009.98,5,5,5,555,0,Other,UK,Cross-sell — travel rewards / premium product
1948,At-Risk,148,2,1635,1232.14,5,4,4,544,0,Offline,India,Win-back campaign within 7 days
1949,Hibernating,955,1,105,79.13,3,3,2,332,0,Social,India,Reactivation email series
1950,Hibernating,955,1,150,113.04,3,3,2,332,0,Other,Australia,Reactivation email series
1951,At-Risk,260,2,240,181.15,4,4,3,443,0,Other,Italy,Win-back campaign within 7 days
1952,Promising,22,4,600,453.24,5,5,4,554,0,Search,UK,Cross-sell — travel rewards / premium product
1953,Hibernating,953,1,210,158.76,3,3,2,332,0,Social,Spain,Reactivation email series
1954,Hibernating,952,1,90,68.04,3,3,1,331,0,Search,Italy,Reactivation email series
1955,Promising,92,3,242,183.15,5,5,3,553,0,Social,Japan,Cross-sell — travel rewards / premium product
1956,Hibernating,951,1,35,26.46,3,3,1,331,0,Social,UK,Reactivation email series
1957,At-Risk,500,2,2470,1870.28,4,4,5,445,0,Social,India,Win-back campaign within 7 days
1958,Hibernating,951,1,1500,1134.0,3,3,4,334,0,Other,Japan,Reactivation email series
1959,Champions,951,1,6000,4536.0,3,3,5,335,0,Social,Japan,Referral program + premium card upsell
1960,Hibernating,950,1,300,227.52,3,3,3,333,0,Offline,Canada,Reactivation email series
1961,Hibernating,948,1,150,113.76,3,3,2,332,0,Search,Italy,Reactivation email series
1962,Hibernating,944,1,50,38.16,3,3,1,331,0,Social,India,Reactivation email series
1963,Hibernating,944,1,80,61.06,3,3,1,331,0,Social,Japan,Reactivation email series
1964,Hibernating,944,1,800,610.56,3,3,4,334,0,Social,Australia,Reactivation email series
1965,Promising,432,3,390,297.65,4,5,3,453,0,Social,Canada,Cross-sell — travel rewards / premium product
1966,At-Risk,10,2,90,68.8,5,4,1,541,0,Social,Canada,Win-back campaign within 7 days
1967,Hibernating,941,1,25,19.14,3,3,1,331,0,Social,China,Reactivation email series
1968,Promising,253,3,240,183.55,4,5,3,453,0,Social,Canada,Cross-sell — travel rewards / premium product
1969,Champions,281,2,9210,7051.18,4,4,5,445,0,Social,India,Referral program + premium card upsell
1970,Hibernating,939,1,90,68.9,3,3,1,331,0,Other,Australia,Reactivation email series
1971,Champions,938,1,7200,5529.6,3,3,5,335,0,Other,China,Referral program + premium card upsell
1972,Hibernating,937,1,270,207.36,3,3,3,333,0,Offline,Canada,Reactivation email series
1973,Hibernating,936,1,48,36.98,3,3,1,331,0,Social,Canada,Reactivation email series
1974,Promising,389,3,840,646.46,4,5,4,454,0,Offline,Canada,Cross-sell — travel rewards / premium product
1975,Hibernating,936,1,1200,924.48,3,3,4,334,0,Social,UK,Reactivation email series
1976,Hibernating,935,1,100,77.04,3,3,2,332,0,Offline,Australia,Reactivation email series
1977,Hibernating,935,1,240,184.9,3,3,3,333,0,Other,Japan,Reactivation email series
1978,Promising,16,4,2230,1719.33,5,5,5,555,0,Social,UK,Cross-sell — travel rewards / premium product
1979,Hibernating,934,1,400,308.16,3,3,3,333,0,Other,India,Reactivation email series
1980,At-Risk,329,2,64,49.38,4,4,1,441,0,Social,Spain,Win-back campaign within 7 days
1981,At-Risk,550,2,1680,1298.3,3,4,4,344,0,Social,Japan,Win-back campaign within 7 days
1982,Hibernating,932,1,75,57.96,3,3,1,331,0,Other,Italy,Reactivation email series
1983,Promising,38,4,2152,1664.36,5,5,5,555,0,Offline,USA,Cross-sell — travel rewards / premium product
1984,Hibernating,929,1,70,54.26,3,3,1,331,0,Social,Italy,Reactivation email series
1985,Hibernating,929,1,3600,2790.72,3,3,5,335,0,Social,Japan,Reactivation email series
1986,Hibernating,928,1,75,58.14,3,3,1,331,0,Search,Japan,Reactivation email series
1987,Hibernating,926,1,120,93.31,3,3,2,332,0,Search,Australia,Reactivation email series
1988,At-Risk,418,2,340,264.79,4,4,3,443,0,Social,Italy,Win-back campaign within 7 days
1989,Hibernating,923,1,35,27.3,3,3,1,331,0,Search,Spain,Reactivation email series
1990,Champions,334,2,9600,7488.0,4,4,5,445,0,Social,India,Referral program + premium card upsell
1991,Hibernating,919,1,72,56.33,3,3,1,331,0,Social,India,Reactivation email series
1992,Promising,22,3,2350,1844.27,5,5,5,555,0,Search,Canada,Cross-sell — travel rewards / premium product
1993,Promising,360,4,4180,3285.48,4,5,5,455,0,Social,Italy,Cross-sell — travel rewards / premium product
1994,Hibernating,914,1,350,275.52,3,3,3,333,0,Other,Australia,Reactivation email series
1995,Champions,164,2,6600,5195.52,5,4,5,545,0,Social,Italy,Referral program + premium card upsell
1996,Promising,22,3,440,347.08,5,5,3,553,0,Social,Australia,Cross-sell — travel rewards / premium product
1997,Hibernating,911,1,105,82.91,3,3,2,332,0,Social,UK,Reactivation email series
1998,Hibernating,910,1,75,59.4,3,3,1,331,0,Social,Canada,Reactivation email series
1999,Hibernating,910,1,240,190.08,3,3,3,333,0,Social,USA,Reactivation email series
2000,Hibernating,909,1,300,237.6,3,3,3,333,0,Offline,Australia,Reactivation email series
2001,At-Risk,695,2,1550,1233.18,3,4,4,344,0,Offline,Italy,Win-back campaign within 7 days
2002,Hibernating,905,1,108,85.8,3,3,2,332,0,Other,UK,Reactivation email series
2003,Hibernating,904,1,32,25.5,3,3,1,331,0,Offline,Spain,Reactivation email series
2004,At-Risk,384,2,130,103.58,4,4,2,442,0,Social,Japan,Win-back campaign within 7 days
2005,Hibernating,900,1,500,399.6,3,3,4,334,0,Social,USA,Reactivation email series
2006,Promising,435,3,235,188.18,4,5,3,453,0,Social,Canada,Cross-sell — travel rewards / premium product
2007,Promising,182,4,2715,2174.72,5,5,5,555,0,Social,Canada,Cross-sell — travel rewards / premium product
2008,At-Risk,373,2,210,168.34,4,4,2,442,0,Social,UK,Win-back campaign within 7 days
2009,At-Risk,250,2,44,35.27,4,4,1,441,0,Offline,USA,Win-back campaign within 7 days
2010,Promising,307,3,320,256.78,4,5,3,453,0,Social,Canada,Cross-sell — travel rewards / premium product
2011,At-Risk,32,2,325,260.91,5,4,3,543,0,Social,USA,Win-back campaign within 7 days
2012,At-Risk,274,2,555,446.22,4,4,4,444,0,Social,India,Win-back campaign within 7 days
2013,Hibernating,895,1,35,28.14,3,3,1,331,0,Social,USA,Reactivation email series
2014,At-Risk,60,2,107,86.16,5,4,2,542,0,Offline,Italy,Win-back campaign within 7 days
2015,At-Risk,292,2,66,53.14,4,4,1,441,0,Social,Spain,Win-back campaign within 7 days
2016,Hibernating,894,1,50,40.32,3,3,1,331,0,Social,Canada,Reactivation email series
2017,Champions,257,3,4785,3858.62,4,5,5,455,0,Offline,USA,Referral program + premium card upsell
2018,At-Risk,372,2,51,41.19,4,4,1,441,0,Other,China,Win-back campaign within 7 days
2019,Hibernating,891,1,125,101.1,3,3,2,332,0,Offline,Japan,Reactivation email series
2020,At-Risk,533,2,516,416.72,4,4,4,444,0,Social,UK,Win-back campaign within 7 days
2021,Hibernating,891,1,150,121.32,3,3,2,332,0,Social,China,Reactivation email series
2022,Promising,41,3,2820,2280.82,5,5,5,555,0,Offline,Italy,Cross-sell — travel rewards / premium product
2023,Hibernating,890,1,200,161.76,3,3,2,332,0,Social,Japan,Reactivation email series
2024,Promising,137,3,430,348.81,5,5,3,553,0,Social,UK,Cross-sell — travel rewards / premium product
2025,At-Risk,83,2,3400,2758.08,5,4,5,545,0,Social,Australia,Win-back campaign within 7 days
2026,Hibernating,887,1,75,60.84,3,3,1,331,0,Social,Spain,Reactivation email series
2027,At-Risk,474,2,1860,1511.06,4,4,4,444,0,Social,Japan,Win-back campaign within 7 days
2028,At-Risk,405,2,180,146.66,4,4,2,442,0,Other,UK,Win-back campaign within 7 days
2029,Hibernating,883,1,210,171.36,3,3,2,332,0,Social,Australia,Reactivation email series
2030,Hibernating,881,1,50,40.92,3,3,1,331,0,Other,Italy,Reactivation email series
2031,Hibernating,881,1,75,61.38,3,3,1,331,0,Social,Japan,Reactivation email series
2032,At-Risk,288,2,1070,876.97,4,4,4,444,0,Offline,UK,Win-back campaign within 7 days
2033,Promising,548,3,335,274.71,3,5,3,353,0,Social,Australia,Cross-sell — travel rewards / premium product
2034,Champions,159,3,9024,7414.12,5,5,5,555,0,Social,Italy,Referral program + premium card upsell
2035,Hibernating,876,1,36,29.55,3,3,1,331,0,Search,Japan,Reactivation email series
2036,Promising,395,3,455,373.84,4,5,4,454,0,Social,Australia,Cross-sell — travel rewards / premium product
2037,Champions,274,3,4920,4050.14,4,5,5,455,0,Social,Canada,Referral program + premium card upsell
2038,Promising,418,3,220,181.27,4,5,2,452,0,Social,Italy,Cross-sell — travel rewards / premium product
2039,Hibernating,874,1,100,82.32,3,3,2,332,0,Other,Australia,Reactivation email series
2040,At-Risk,504,2,198,162.99,4,5,2,452,0,Search,Canada,Win-back campaign within 7 days
2041,At-Risk,133,2,315,259.69,5,5,3,553,0,Social,Japan,Win-back campaign within 7 days
2042,Hibernating,873,1,108,89.16,3,3,2,332,0,Social,UK,Reactivation email series
2043,At-Risk,309,2,3072,2536.24,4,5,5,455,0,Social,Italy,Win-back campaign within 7 days
2044,Champions,871,1,6000,4953.6,3,3,5,335,0,Social,Japan,Referral program + premium card upsell
2045,At-Risk,647,2,500,413.4,3,5,4,354,0,Social,Canada,Win-back campaign within 7 days
2046,Hibernating,870,1,24,19.87,3,3,1,331,0,Social,Italy,Reactivation email series
2047,Hibernating,870,1,75,62.1,3,3,1,331,0,Search,India,Reactivation email series
2048,At-Risk,455,2,340,281.52,4,5,3,453,0,Other,Italy,Win-back campaign within 7 days
2049,Hibernating,867,1,100,83.04,3,3,2,332,0,Other,Spain,Reactivation email series
2050,Hibernating,867,1,90,74.74,3,3,1,331,0,Other,India,Reactivation email series
2051,Hibernating,867,1,270,224.21,3,3,3,333,0,Search,Japan,Reactivation email series
2052,At-Risk,343,2,200,166.32,4,5,2,452,0,Search,UK,Win-back campaign within 7 days
2053,Hibernating,865,1,360,299.81,3,3,3,333,0,Search,Japan,Reactivation email series
2054,Hibernating,864,1,45,37.48,3,3,1,331,0,Search,USA,Reactivation email series
2055,Hibernating,864,1,450,374.76,3,3,4,334,0,Offline,Italy,Reactivation email series
2056,Hibernating,863,1,200,167.04,3,3,2,332,0,Search,USA,Reactivation email series
2057,Hibernating,862,1,4500,3758.4,3,3,5,335,0,Offline,Italy,Reactivation email series
2058,Champions,58,3,4851,4055.44,5,5,5,555,0,Social,Italy,Referral program + premium card upsell
2059,Champions,861,1,6000,5011.2,3,3,5,335,0,Other,Australia,Referral program + premium card upsell
2060,Hibernating,861,1,30,25.06,3,3,1,331,0,Social,Australia,Reactivation email series
2061,Hibernating,858,1,250,210.0,3,3,3,333,0,Social,Spain,Reactivation email series
2062,At-Risk,170,2,215,180.34,5,5,2,552,0,Social,India,Win-back campaign within 7 days
2063,Hibernating,856,1,100,84.0,3,3,2,332,0,Search,USA,Reactivation email series
2064,Champions,203,3,7770,6545.45,5,5,5,555,0,Social,Italy,Referral program + premium card upsell
2065,At-Risk,427,2,1180,995.45,4,5,4,454,0,Social,Canada,Win-back campaign within 7 days
2066,Hibernating,853,1,2500,2112.0,3,3,5,335,0,Search,UK,Reactivation email series
2067,At-Risk,577,2,1360,1147.3,3,5,4,354,0,Other,Japan,Win-back campaign within 7 days
2068,At-Risk,717,2,310,261.89,3,5,3,353,0,Social,Japan,Win-back campaign within 7 days
2069,Hibernating,852,1,2000,1689.6,3,3,4,334,0,Social,Italy,Reactivation email series
2070,Hibernating,852,1,420,354.82,3,3,3,333,0,Social,UK,Reactivation email series
2071,At-Risk,400,2,345,291.87,4,5,3,453,0,Other,Japan,Win-back campaign within 7 days
2072,At-Risk,462,2,280,237.22,4,5,3,453,0,Social,India,Win-back campaign within 7 days
2073,At-Risk,270,2,270,229.07,4,5,3,453,0,Social,Canada,Win-back campaign within 7 days
2074,Hibernating,848,1,160,135.94,3,3,2,332,0,Search,UK,Reactivation email series
2075,Hibernating,847,1,160,135.94,3,3,2,332,0,Social,India,Reactivation email series
2076,Champions,505,2,4000,3403.2,4,5,5,455,0,Social,USA,Referral program + premium card upsell
2077,Hibernating,842,1,75,64.08,3,3,1,331,0,Social,UK,Reactivation email series
2078,At-Risk,394,2,500,428.4,4,5,4,454,0,Search,Italy,Win-back campaign within 7 days
2079,Champions,694,3,9120,7814.02,3,5,5,355,0,Social,USA,Referral program + premium card upsell
2080,Hibernating,840,1,2400,2056.32,3,3,5,335,0,Search,Canada,Reactivation email series
2081,At-Risk,237,2,555,475.52,4,5,4,454,0,Other,UK,Win-back campaign within 7 days
2082,Hibernating,839,1,1200,1031.04,3,3,4,334,0,Other,China,Reactivation email series
2083,Champions,608,2,4100,3527.64,3,5,5,355,0,Offline,India,Referral program + premium card upsell
2084,Promising,109,3,680,585.9,5,5,4,554,0,Social,China,Cross-sell — travel rewards / premium product
2085,At-Risk,565,2,2210,1906.79,3,5,5,355,0,Search,Spain,Win-back campaign within 7 days
2086,Hibernating,835,1,175,150.78,3,3,2,332,0,Offline,Canada,Reactivation email series
2087,Promising,461,3,420,362.54,4,5,3,453,0,Social,Spain,Cross-sell — travel rewards / premium product
2088,At-Risk,543,2,335,289.04,3,5,3,353,0,Other,Italy,Win-back campaign within 7 days
2089,Hibernating,833,1,1500,1296.0,3,3,4,334,0,Social,Canada,Reactivation email series
2090,Hibernating,833,1,35,30.24,3,3,1,331,0,Offline,USA,Reactivation email series
2091,Hibernating,832,1,54,46.79,3,3,1,331,0,Other,India,Reactivation email series
2092,At-Risk,704,2,1640,1418.93,3,5,4,354,0,Offline,UK,Win-back campaign within 7 days
2093,Hibernating,831,1,2000,1732.8,3,3,4,334,0,Other,Australia,Reactivation email series
2094,At-Risk,187,2,1245,1083.15,5,5,4,554,0,Social,Australia,Win-back campaign within 7 days
2095,Promising,432,3,2129,1851.39,4,5,5,455,0,Other,Italy,Cross-sell — travel rewards / premium product
2096,At-Risk,458,2,330,287.1,4,5,3,453,0,Social,Canada,Win-back campaign within 7 days
2097,At-Risk,75,2,3024,2638.14,5,5,5,555,0,Social,China,Win-back campaign within 7 days
2098,Promising,138,3,915,799.34,5,5,4,554,0,Search,Spain,Cross-sell — travel rewards / premium product
2099,Hibernating,823,1,150,131.4,3,3,2,332,0,Social,USA,Reactivation email series
2100,Hibernating,822,1,50,43.8,3,3,1,331,0,Social,Spain,Reactivation email series
2101,Hibernating,821,1,45,39.42,3,3,1,331,0,Search,Italy,Reactivation email series
2102,At-Risk,287,2,75,65.97,4,5,1,451,0,Social,India,Win-back campaign within 7 days
2103,At-Risk,155,2,325,285.87,5,5,3,553,0,Social,India,Win-back campaign within 7 days
2104,Hibernating,818,1,60,52.85,3,3,1,331,0,Offline,India,Reactivation email series
2105,Hibernating,814,1,30,26.57,3,3,1,331,0,Social,Spain,Reactivation email series
2106,At-Risk,363,2,208,183.96,4,5,2,452,0,Other,Canada,Win-back campaign within 7 days
2107,At-Risk,511,2,400,354.24,4,5,3,453,0,Offline,Australia,Win-back campaign within 7 days
2108,Champions,426,2,9200,8147.52,4,5,5,455,0,Other,Italy,Referral program + premium card upsell
2109,At-Risk,107,2,260,230.88,5,5,3,553,0,Social,Australia,Win-back campaign within 7 days
2110,Hibernating,811,1,210,186.48,3,3,2,332,0,Search,Australia,Reactivation email series
2111,Promising,97,3,210,186.65,5,5,2,552,0,Social,Canada,Cross-sell — travel rewards / premium product
2112,Promising,410,3,2547,2263.77,4,5,5,455,0,Social,India,Cross-sell — travel rewards / premium product
2113,At-Risk,143,2,400,356.64,5,5,3,553,0,Other,China,Win-back campaign within 7 days
2114,Promising,90,3,165,147.05,5,5,2,552,0,Search,India,Cross-sell — travel rewards / premium product
2115,Hibernating,805,1,80,71.62,3,3,1,331,0,Social,India,Reactivation email series
2116,At-Risk,304,2,400,357.6,4,5,3,453,0,Search,India,Win-back campaign within 7 days
2117,Champions,804,1,7200,6445.44,3,3,5,335,0,Social,China,Referral program + premium card upsell
2118,Hibernating,804,1,160,143.23,3,3,2,332,0,Social,Australia,Reactivation email series
2119,At-Risk,10,2,340,304.78,5,5,3,553,0,Social,Japan,Win-back campaign within 7 days
2120,Hibernating,803,1,3000,2692.8,3,3,5,335,0,Other,Australia,Reactivation email series
2121,Hibernating,800,1,200,180.0,3,3,2,332,0,Social,China,Reactivation email series
2122,At-Risk,578,2,255,230.11,3,5,3,353,0,Other,Australia,Win-back campaign within 7 days
2123,Hibernating,797,1,90,81.22,3,3,1,331,0,Search,Japan,Reactivation email series
2124,Promising,492,4,2610,2361.53,4,5,5,455,0,Social,Spain,Cross-sell — travel rewards / premium product
2125,Promising,233,4,460,416.21,5,5,4,554,0,Search,China,Cross-sell — travel rewards / premium product
2126,Promising,164,3,560,506.7,5,5,4,554,0,Offline,UK,Cross-sell — travel rewards / premium product
2127,Hibernating,796,1,50,45.24,3,3,1,331,0,Search,Japan,Reactivation email series
2128,At-Risk,135,2,270,244.3,5,5,3,553,0,Social,Italy,Win-back campaign within 7 days
2129,Champions,350,3,8000,7244.81,4,5,5,455,0,Search,India,Referral program + premium card upsell
2130,Hibernating,794,1,150,136.08,3,3,2,332,0,Search,Canada,Reactivation email series
2131,At-Risk,392,2,64,58.14,4,5,1,451,0,Search,India,Win-back campaign within 7 days
2132,Promising,387,3,970,880.75,4,5,4,454,0,Social,Japan,Cross-sell — travel rewards / premium product
2133,Hibernating,792,1,1200,1091.52,3,3,4,334,0,Social,UK,Reactivation email series
2134,Hibernating,789,1,15,13.68,3,3,1,331,0,Offline,UK,Reactivation email series
2135,At-Risk,257,2,225,205.47,4,5,2,452,0,Social,Canada,Win-back campaign within 7 days
2136,At-Risk,709,2,285,260.26,3,5,3,353,0,Social,Japan,Win-back campaign within 7 days
2137,Hibernating,788,1,800,731.52,3,3,4,334,0,Offline,Australia,Reactivation email series
2138,Hibernating,787,1,175,160.02,3,3,2,332,0,Social,Spain,Reactivation email series
2139,Champions,786,1,7500,6876.0,3,3,5,335,0,Search,Spain,Referral program + premium card upsell
2140,Champions,710,2,4400,4049.76,3,5,5,355,0,Social,China,Referral program + premium card upsell
2141,Hibernating,780,1,150,138.6,3,3,2,332,0,Social,India,Reactivation email series
2142,Hibernating,779,1,54,49.9,3,3,1,331,0,Social,Canada,Reactivation email series
2143,Champions,400,2,6120,5662.22,4,5,5,455,0,Social,Australia,Referral program + premium card upsell
2144,Champions,538,2,9090,8420.98,4,5,5,455,0,Other,Australia,Referral program + premium card upsell
2145,At-Risk,667,2,1240,1148.74,3,5,4,354,0,Search,Italy,Win-back campaign within 7 days
2146,Hibernating,777,1,16,14.82,3,3,1,331,0,Social,Spain,Reactivation email series
2147,Promising,458,3,191,177.41,4,5,2,452,0,Social,USA,Cross-sell — travel rewards / premium product
2148,At-Risk,604,2,3608,3351.11,3,5,5,355,0,Search,USA,Win-back campaign within 7 days
2149,At-Risk,249,2,672,624.96,4,5,4,454,0,Social,India,Win-back campaign within 7 days
2150,Promising,120,3,410,381.47,5,5,3,553,0,Other,China,Cross-sell — travel rewards / premium product
2151,Hibernating,773,1,75,69.84,3,3,1,331,0,Other,Australia,Reactivation email series
2152,Champions,398,2,6080,5676.29,4,5,5,455,0,Search,Canada,Referral program + premium card upsell
2153,Champions,75,2,6180,5777.06,5,5,5,555,0,Social,Japan,Referral program + premium card upsell
2154,Hibernating,769,1,800,748.8,3,3,4,334,0,Social,China,Reactivation email series
2155,Hibernating,767,1,140,131.38,3,3,2,332,0,Social,China,Reactivation email series
2156,Promising,226,3,530,498.21,5,5,4,554,0,Other,India,Cross-sell — travel rewards / premium product
2157,Promising,247,3,3300,3102.0,4,5,5,455,0,Offline,Italy,Cross-sell — travel rewards / premium product
2158,Hibernating,766,1,3000,2822.4,3,3,5,335,0,Social,Japan,Reactivation email series
2159,Promising,422,3,860,809.1,4,5,4,454,0,Search,India,Cross-sell — travel rewards / premium product
2160,At-Risk,572,2,300,282.24,3,5,3,353,0,Social,Australia,Win-back campaign within 7 days
2161,Hibernating,763,1,400,377.28,3,3,3,333,0,Offline,USA,Reactivation email series
2162,Champions,96,3,6840,6456.96,5,5,5,555,0,Social,China,Referral program + premium card upsell
2163,Champions,696,2,12000,11332.8,3,5,5,355,0,Search,Australia,Referral program + premium card upsell
2164,Hibernating,761,1,320,302.59,3,3,3,333,0,Social,Japan,Reactivation email series
2165,Hibernating,760,1,90,85.32,3,3,1,331,0,Social,Italy,Reactivation email series
